image_full_path,bleu
/content/CholecT50/CholecT50/videos/VID36/000963.png,0.5196751858298035
/content/CholecT50/CholecT50/videos/VID110/001803.png,0.3006804568578893
/content/CholecT50/CholecT50/videos/VID110/001734.png,0.27649603127267636
/content/CholecT50/CholecT50/videos/VID05/001202.png,0.4117552012806744
/content/CholecT50/CholecT50/videos/VID36/000971.png,0.1537194739600354
/content/CholecT50/CholecT50/videos/VID36/002061.png,0.7624244385916311
/content/CholecT50/CholecT50/videos/VID110/001192.png,0.3441949858406328
/content/CholecT50/CholecT50/videos/VID36/000999.png,0.39054113230787096
/content/CholecT50/CholecT50/videos/VID05/001145.png,0.6302955900637217
/content/CholecT50/CholecT50/videos/VID36/000613.png,0.42979549987558524
/content/CholecT50/CholecT50/videos/VID110/001347.png,0.32843818439955763
/content/CholecT50/CholecT50/videos/VID110/000860.png,0.33551233705941397
/content/CholecT50/CholecT50/videos/VID36/000845.png,0.42654371008850495
/content/CholecT50/CholecT50/videos/VID36/001114.png,0.2321488525992938
/content/CholecT50/CholecT50/videos/VID36/001595.png,0.5405203651570635
/content/CholecT50/CholecT50/videos/VID05/001239.png,0.340730568375763
/content/CholecT50/CholecT50/videos/VID110/000524.png,0.24105783994711147
/content/CholecT50/CholecT50/videos/VID36/000922.png,0.3652089475471741
/content/CholecT50/CholecT50/videos/VID110/000882.png,0.31960698015922234
/content/CholecT50/CholecT50/videos/VID36/001293.png,0.4990993730019737
/content/CholecT50/CholecT50/videos/VID36/001031.png,0.11232701945180952
/content/CholecT50/CholecT50/videos/VID36/001756.png,0.7998212168500779
/content/CholecT50/CholecT50/videos/VID36/000481.png,0.3650388822836324
/content/CholecT50/CholecT50/videos/VID36/001069.png,0.12790690717277783
/content/CholecT50/CholecT50/videos/VID36/000117.png,0.31444438630611266
/content/CholecT50/CholecT50/videos/VID36/000142.png,0.4243726300167498
/content/CholecT50/CholecT50/videos/VID36/000794.png,0.22231902879392593
/content/CholecT50/CholecT50/videos/VID36/000441.png,0.5524385163213053
/content/CholecT50/CholecT50/videos/VID110/000479.png,0.1693226507856613
/content/CholecT50/CholecT50/videos/VID05/000280.png,0.13699331827040082
/content/CholecT50/CholecT50/videos/VID36/000058.png,0.4493745845053811
/content/CholecT50/CholecT50/videos/VID36/002379.png,0.43277705307733116
/content/CholecT50/CholecT50/videos/VID36/000998.png,0.15422489677820714
/content/CholecT50/CholecT50/videos/VID36/001657.png,0.25320434607382697
/content/CholecT50/CholecT50/videos/VID36/001002.png,0.1816001322983873
/content/CholecT50/CholecT50/videos/VID36/000297.png,0.17524481034345787
/content/CholecT50/CholecT50/videos/VID05/000621.png,0.56915231293336
/content/CholecT50/CholecT50/videos/VID36/002339.png,0.0863384765202166
/content/CholecT50/CholecT50/videos/VID36/002205.png,0.31838473477917256
/content/CholecT50/CholecT50/videos/VID110/000577.png,0.19457474429299793
/content/CholecT50/CholecT50/videos/VID36/000385.png,0.5732343567888245
/content/CholecT50/CholecT50/videos/VID36/001077.png,0.4292220364995826
/content/CholecT50/CholecT50/videos/VID36/000944.png,0.17731593936808168
/content/CholecT50/CholecT50/videos/VID110/000561.png,0.22347395550207622
/content/CholecT50/CholecT50/videos/VID05/000993.png,0.21267045531442613
/content/CholecT50/CholecT50/videos/VID05/000866.png,0.35186132033539835
/content/CholecT50/CholecT50/videos/VID05/001792.png,0.36573811833615805
/content/CholecT50/CholecT50/videos/VID05/000650.png,0.09552540317941684
/content/CholecT50/CholecT50/videos/VID36/001555.png,0.44086586544175554
/content/CholecT50/CholecT50/videos/VID110/001644.png,0.30233677802550574
/content/CholecT50/CholecT50/videos/VID36/000493.png,0.4167566443783078
/content/CholecT50/CholecT50/videos/VID36/000926.png,0.15973421577088184
/content/CholecT50/CholecT50/videos/VID36/000653.png,0.5388743530799501
/content/CholecT50/CholecT50/videos/VID36/001589.png,0.34904627854004366
/content/CholecT50/CholecT50/videos/VID05/001276.png,0.3034504511760271
/content/CholecT50/CholecT50/videos/VID36/001054.png,0.1242996838408161
/content/CholecT50/CholecT50/videos/VID110/000884.png,0.2429421417227552
/content/CholecT50/CholecT50/videos/VID05/000594.png,0.2232463997770228
/content/CholecT50/CholecT50/videos/VID36/000856.png,0.1594245511525889
/content/CholecT50/CholecT50/videos/VID36/002237.png,0.26056948882904635
/content/CholecT50/CholecT50/videos/VID36/000948.png,0.014877349280089675
/content/CholecT50/CholecT50/videos/VID36/000523.png,0.325390891929882
/content/CholecT50/CholecT50/videos/VID05/000421.png,0.40087863515387434
/content/CholecT50/CholecT50/videos/VID36/001946.png,0.24464150840383664
/content/CholecT50/CholecT50/videos/VID36/001703.png,0.3738496420930624
/content/CholecT50/CholecT50/videos/VID36/001483.png,0.7061896319141875
/content/CholecT50/CholecT50/videos/VID36/002273.png,0.22964723479923332
/content/CholecT50/CholecT50/videos/VID110/000741.png,0.2866925340212686
/content/CholecT50/CholecT50/videos/VID36/000965.png,0.17225319235139255
/content/CholecT50/CholecT50/videos/VID36/001047.png,0.18499748787475825
/content/CholecT50/CholecT50/videos/VID110/000274.png,0.2814364122178293
/content/CholecT50/CholecT50/videos/VID110/001195.png,0.39753667151634725
/content/CholecT50/CholecT50/videos/VID110/001544.png,0.4276907107098772
/content/CholecT50/CholecT50/videos/VID110/001027.png,0.2092627943132812
/content/CholecT50/CholecT50/videos/VID36/002306.png,0.36982132832831127
